,과목명,교수명,수업코드,수강후기,평점
1422,창업과지적재산권,이희종,20057,이희종!이희종!이희종!이희종!이희종!이희종!이희종!이희종!이희종!이희종!이희종!이희종!이희종!이희종!이희종!이희종!정말 학점 얻기 쉽다. 중요하다는거 체크만 하면 시험은 빠르게 풀 수있다. 절대평가라 긴장 안해도 된다.학점 잘주려고 최대한 점수도 올려서 주신다. 체크만 하고 하루전 공부만 해도 된다. 중간고사도 안본다!한학기 공부를 하루만에 끝내도 a+ 를 받을 수 있다.난 이렇게 미친 평점의 강의평가를 본적이 없다.평점이 증명한다 개꿀교양.,5.00
1423,창업과지적재산권,이희종,20057,갓 희 종 말해뭐해 유익하고 수업 1시간이면 마치고 교수님 귀엽고 학점도 잘 줌,5.00
1424,창업과지적재산권,이희종,20057,편안하게 들을 수 있는 수업임. 중요하다는 것만 잘 체크하면 A+ 껌임,5.00
1425,창업과지적재산권,이희종,20057,그는.. 천사입니다..수업 초반 3번 초청강연땐 잘 듣고 그 이후는 졸아도 전날 중요한거 잘 체크하면 A+,5.00
1426,창업과지적재산권,이희종,20057,"갓희종!!!!!!!!! 수강신청 빡세긴 한데 왜 다들 추천하는지 알겠습니다. 처음에 시험 한번볼지 두번볼지 물어보고 결정합니다. 구업 초반엔 초청강의로 수업 진행하고 이후에는 교수님이 수업하십니다. 수업때 졸아도 중요하다는 부분만 잘 체크해두고, 시험 전 수업만 안빠진다면 무조건 에이...",5.00
1427,창업과지적재산권,이희종,20057,강의 내용도 유익하고 공부하기에 부담도안되는 진짜 꿀강...,5.00
1428,창업과지적재산권,이희종,20057,강의 평점이 증명합니다 제가 대학교 와서 들었던 수업 중에 가장 편하게 들은 것 같습니다,5.00
1429,창업과지적재산권,이희종,20057,강의 이름처럼 창업관련 법률이나 지적재산권에 대해서 수업해주실 뿐만 아니라 변호사님 초청강연으로 임대차보호법이나 사기피해를 안당하기위해 알아둬야 할것들을 가르쳐 주셔서 이 수업을 열심히 들었다면 분명히 살아가면서 도움이 될 만한 수업교수님이 학생들 재밌게해주려고 개그를 치시는데 안웃기지만 귀여우심ㅋㅋㅋㅋㅋㅋㅋㅋㅋ시험은 학기초에 한번칠지 두번칠지 물어보시고 학생들 의견에 따르는데 기말고사도 딱히 어렵지 않음절대평가인데 학생인원중에 60-70퍼센트는 A플 준다고 하셨음 수강신청이 빡세지만 도전해서 꼭 들어봤으면 하는 강의,5.00
1430,창업과지적재산권,이희종,20057,킹희종 맞네요 ㅎㅎ 시험한번봄 다 찝어주심 초청강연있음 유익함 학생들에게 맞춰주려하심 학점느님 ㅇㅈ 산학영역 이걸로 채우세요 안듣는사람 바보 ㅠ,5.00
1431,창업과지적재산권,이희종,20057,교수님이 수업시간에 나온다고 하는 프린트만 보면 됨자다가도 어디는 안들어가요~하면 일어나서 체크해야지 안그러면 시험기간에 혼자서 그 두꺼운걸 다 봐야하는 수가 있음 !!하지만 갓희종갓희종 하는 이유가 있었다ㅠㅠㅠ그저 수업이 아니라 나중에 진짜 도움이 되기를 바라시는게 느껴지고 실제로 기억만 잘 해놓으면 도움 될 듯. 문제도 그렇게 어렵지는 않았다 프린트 잘 보고 암기만 하면 됨,5.00
1432,창업과지적재산권,이희종,20057,출석만잘하면된다. 시험 개쉬움 결석두번해도 비쁠은나와ㅠㅠ출튀하지마라ㅠㅠㅠ 내가걸렸다ㅠㅠ,5.00
1433,창업과지적재산권,이희종,20057,기말고사만 치는 수업. 갓희종 교수님 최고입니다.,5.00
1434,창업과지적재산권,이희종,20057,살면서 한번쯤은 필요한 법들만 강의하셔서 좋고 어렵기는 하지만 수업시간에 알아두라고 하는 것만 공부해도 점수 잘 나옵니다.,5.00
1435,창업과지적재산권,이희종,20057,평균 총평 점수가 말해줌. 수업도 길지 않고  살아가는데 많이 도움 될만한 법 내용들을 알 수 있어서 좋았음. 절대평가가 포인트,5.00
1436,창업과지적재산권,이희종,20057,교수님도 좋고 시험을 2번 볼지 1번 볼지도 정할 수가 있어용 . 성적 비율도 알아서 맞춰주시고 절대평가라 더 좋네요 ㅎㅎㅎ 수업 내용도 나중에 피가되고 살이 될 내용들이라 잘 배워두면 유용한 지식으로 남을 거 같아요!,5.00
1437,창업과지적재산권,이희종,20057,빛희종대희종킹희종교수님 귀여우심. 나름 재미있으려고 노력은 함.근데 그냥 사람이 좋으심.,5.00
1438,창업과지적재산권,이희종,20057,기말에 몰빵하는 과목. 수업만 들엇다면 다 풀 수 있다. 갓희종,5.00
1439,창업과지적재산권,이희종,20057,너무너무 좋아요 절대평가인데 시험도 쉽게 내주셔서 다 학점 잘 받아가게 해주셔요. 강의내용도 좋아요,5.00
1440,창업과지적재산권,이희종,20057,절대평가 힌트도 주시고 초청강의도 있고 유익한강의 절대평가라  좋음,4.00
1441,창업아이디어개발,정영천,20058,"정말 월급루팡질 심함. 몇년도 더 됐는지 모를 예전 녹화영상만 올리고 끝. 오늘자 수업내용 말미에는 자자, 다들 연말인데. 이러는 중. 수업에 대한 열정이 전혀없음 배우고자 하는 학생은 듣지말것",1.00
1442,창업아이디어개발,정영천,20058,에이쁠나옴 ㄴㅇㅅ저번학기 피드백인지 이번엔 자료 올려주시긴함근데 본인이 만들었다기보다는 다른자료 가져온거같기도시험 중간.기말 2번인데 수업 중간중간에 어떤 내용 중요한지 알려줌.그게 거의 그대로나옴시험 시작전에 미리 답안작성 가능기말고사는 사업계획서인데 어렵지않고 교수님이 쓰라고 했었던것만 쓰면됨. 강의를 몰아듣는사람 많아서 그냥 맞춰듣기만하면 부담없이 학점 개꿀일듯,5.00
1443,창업아이디어개발,정영천,20058,학점 받기 좋은 과목. 온라인이라 그런건지 생각보다 포기하는 사람이 많은듯. 교수님 강의를 듣는것보단 혼자 검색하는 시간이 많긴한데 요구하는 것을 완성해서 제출만 하면 학점은 잘주심. 출석 체크 안하는것도 너무 편했음.,5.00
1444,창업아이디어개발,정영천,20058,"녹화강의이고, 출결은 없지만 있음(이게 뭔말이냐하면, 정해진 기한이 없어서 시험 전에만 보면 되어서 편함. 따로 공지없이 강의중에 과제가 나와서 꼭 봐야함! 언제 나오는지 몰라서 빠른배속 안됨. 과제는 모아서 중간, 기말 과제 제출 때 한번에 제출) 시험은 과제 대체로 수업 중간중간 알려주신 이론이나 손익계산서 등 활용해 사업기획서 만들면 됨. 수업 시간 때 계속 말씀해주시고, 미리 만들어 놨다가 그 시간에 제출한다고 생각하면 됨. 사실 자세히 알려주시지 않지만... 잘 몰라도 정성들여 하는 시늉이라도 하면 점수는 주시는 듯함.",4.00
1445,창업아이디어개발,정영천,20058,도망쳐.. 진짜 창업에 관심없으신 분들 듣지 마세요. 전 정말 힘든 강의였습니다..,2.00
1446,창업아이디어개발,정영천,20058,배운 것 없이 학점만 얻어간 수업. 1을 알려주면 10을 시험에서 작성해야함. 근데 다같이 빡쳐서 안했는지 손익계산서를 용돈기입장처럼 썼는데 성적이 잘 나옴.,2.00
1447,창업아이디어개발,정영천,20058,첫학기 괜히 학점채운다고 들었다가 후회함 싸강으로는 정말 별로인 교수님,1.00
1448,창업아이디어개발,정영천,20058,은근꿀이긴했다만 배운게 있어야지 ㅋㅋㅋ 월급루팡 너무 심하고,2.00
1449,창업아이디어개발,정영천,20058,음... 이게 장점이자 단점인게 교수님께서 그냥 학습자료 올려주고 끝내셔서 자기 혼자만 학습할 수 있음난 개인적으로 팀플보다 자습 좋아해서 잘 맞았다고 나름 생각했는데 이번학기가 온라인이여서 그런 걸수도시험 내시는 건 그냥 딱 공부한 거 응용하면  되기 때문에 그닥 어렵지 않았음시간도 많이 주셔서 오히려 더 편하게 볼 수 있어서 좋았음열심히 평소에 공부해온 애들한테 전혀 부담없는 수업임이 수업은 자기가 어떻게 하냐에 따라 달린 수업인듯난 개인적으로 나름? 열심히 했기 때문에 수업 통해 배운 것도 많았음(나중에 써먹기 좋은 내용들이여서 난 유용했다고 생각함),3.00
1450,창업아이디어개발,정영천,20058,듣지마세요 온라인 강의라서  평소 수업은 모르겠으나  교수 월급루팡짓 너무 심해요,1.00
1451,창업아이디어개발,정영천,20058,팀원들끼리 해야하는게 많아서 팀운이 좋아야 함 그리고 매주 교수님이 바뀌셔서 혼란스러움,3.00
1452,창업아이디어개발,정영천,20058,진짜 결석 한 번 하면 무조건 비쁠이다  결석하지말고3주차?부턴 계속 팀플이라 팀 잘 짜야 스트레스 안받고 할듯,3.00
1453,창업아이디어개발,정영천,20058,팀 잘못만나서 개고생..시간도 뺏기고..창업에 관심있더라도 제발 딴거 들으세요..,2.00
1454,창업아이디어개발,정영천,20058,"안빠지면 A 빠지면 B ,, 열심히 했는데 아파서 한번 못갔다고 ,, B+ ,, 아쉬움 수업에서 얻은거 없음 그냥 돈아까움 ,,",3.00
1455,창업아이디어개발,정영천,20058,들인 노력에 비해 학점은 잘 받았지만 굳이 이수업 들을 바엔 다른 꿀교양 들으세요,3.00
1456,창업아이디어개발,정영천,20058,학점은 진짜 잘줌 애초에 내용은 교수님도 관심없는듯,5.00
1457,창업아이디어개발,정영천,20058,출석만 안빠지면 a주는듯 한번빠지면 b+이다 그냥 후.. 두시간꽉꽉채워서 들었고 열심히했고 칭찬도들었는데 출석하나빠졌다고 b+.. 슬펐다,1.00
1458,창업아이디어개발,정영천,20058,교수가 평가가 지 입맛대로임 완전ㅋㅋ 최악의 수업,3.00
1459,창업아이디어개발,정영천,20058,창업수업 궁금해서 들었는데 ㄹㅇ 개후회함.... ㅜ 에이쁠 에이 폭격기지만 솔직히 쉬는시간도 없이 2시간앉아서 수업듣는데 개 고통스러웠음 성적잘받고 싶은사람은 들으셈......,1.00
1460,창업아이디어개발,정영천,20058,"에이쁠폭격기... 솔직히 개인과제도 퀄 그렇게 안높았음에도 불구하고 에이쁠을 주셨다,,,, 대박쓰",5.00
1461,창업아이디어개발,정영천,20058,결석 한 번에 -5점이면 왜 출석 비율이 30%인지 모르겠음;; 시키는거 개많고 3주차 이후로는 맨날 팀플임; 성적은 앵간히 줘서 1점주려다 2점 줌,2.00
1462,창업아이디어개발,정영천,20058,최종발표때 욕뒤지게많이먹었는데 학점은 잘주심ㅋㅋㅋㅋㅋㅋㅋa0받음 빛영천,1.00
1463,창업아이디어개발,정영천,20058,대부분이 팀플 나는 아는 사람들이랑 같이 팀해서 진짜 개꿀이었는데 팀플 자체를 극혐하는 나는 만약 혼자 들었다면 싫었을거같음 그냥 팀플임 교수님이 자주 바뀌어서 혼란스러운게 있지만 수업자체는 좋고 점수도 잘줌 발표때 까는게 많았지만 에이쁠줌 츤데레인듯,5.00
1464,창업아이디어개발,정영천,20058,강의가 혼란스럽긴 했지만 학점 느님임. 학점하나는 진짜 잘 줌,4.00
1465,창업아이디어개발,정영천,20058,팀플이다보니까 팀이 중요한건 사실. 나름 재밌게 들었으나 여러교수님이 바뀌어들어오다보니 정신이 없긴함 그거빼곤 대체로 좋은수업!,4.00
1466,창업아이디어개발,정영천,20058,할거 은근 많아요 ㅠㅠ 마지막 발표때 많이 까이는데 그래도 점수 잘주셔서 감사합니다 고생많이하는대신 시키는거만 다하면 에이쁠 보장되는 수업인거같아요 ㅠㅠ,4.00
1467,창업아이디어개발,정영천,20058,팀플로만 이루어진 수업. 학점은 진짜 잘 주심. 시험도 없고 꿀인데 ㅡ팀플이 넘 힘들다ㅠ,4.00
1468,창업아이디어개발,정영천,20058,조원 운이 좋아야 함기말때는 거의 조별활동이 많은데마음 안맞는 팀 만나면 수업시간도 힘들고 학점도 힘들 수 있음,2.00
1469,창업아이디어개발,정영천,20058,정영천 교수님 말고 다른 교수님들이 와서 돌아가면서 수업하심중간에 과제제출있고 두번째 기말발표있음 기말발표는 정영천 교수님이 하시는데 다듣지도 않고 발표자도 중간에 임의로 바꾸심결정적으로 조운이 중요한거 같은데 조만 잘 구성되면 솔직하게 에이쁠 맞기 쉬움 과제 제출 제때하고 출석만 잘하고 발표 평타 이상치면 에이쁠줌 나는 에이쁠 맞아서 ㄱㅇㄷ임,5.00
1470,창업아이디어개발,정영천,20058,꿀이긴함. 여러번 안나가고 수업도 열심히 듣지 않았음. b+받았는데 들인 노력에 비해 괜찮게 받은거라 생각. 수업은 초반 이론수업을 하고 후반에 조원들과 활동을 하는데 초반 이론은 흥미가 없어서 진짜 안들었음. 그래도 영향x. 그리고 수업시간에 조원들이랑 하는 활동은 꽤 재미있었음. 이 활동을 토대로 기말 대체 팀플을 하는데 발표를 가르쳐 주신 교수님에게 하지 않음. 생뚱맞게 수업도 안하신 분이 와서 대충 다 듣지도 않고 점수를 매김. 질문 몇개 하시는데 그 답변에서 학점이 결정되는듯. 결론 : 편하게 들을 수 있으나 얻어가는건 별로,4.00
